id,name,lat,lon,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000245,삼도일동 무료 주차장,33.50145306,126.5195765,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000246,이도일동 무료 주차장,33.50880872,126.5270496,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000247,봉개동 무료 주차장,33.49045122,126.5953214,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000248,화북동 무료 주차장,33.51173226,126.5610427,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000249,화북동 무료 주차장,33.5119004,126.5607709,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000250,봉개동 무료 주차장,33.49056195,126.5955455,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000251,도두동 무료 주차장,33.50282923,126.4680912,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000252,건입동 무료 주차장,33.51500978,126.5307009,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000253,일도이동 무료 주차장,33.51263712,126.5366713,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000254,구좌읍 무료 주차장,33.55778337,126.748646,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000255,구좌읍 무료 주차장,33.52618605,126.8572998,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000256,구좌읍 무료 주차장,33.52496519,126.8530852,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000257,구좌읍 무료 주차장,33.52689046,126.8562701,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000258,구좌읍 무료 주차장,33.55840232,126.7627013,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000259,구좌읍 무료 주차장,33.55760631,126.7944593,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000260,구좌읍 무료 주차장,33.52829701,126.7698688,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000261,구좌읍 무료 주차장,33.52411965,126.8640765,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000262,구좌읍 무료 주차장,33.491229,126.8102483,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000263,애월읍 무료 주차장,33.479628,126.4033243,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000264,애월읍 무료 주차장,33.46511037,126.316515,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000265,애월읍 무료 주차장,33.45259081,126.4090892,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000266,한림읍 무료 주차장,33.38926929,126.2320651,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000267,한림읍 무료 주차장,33.39100169,126.2378283,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000268,우도면 무료 주차장,33.50935083,126.9617935,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000269,우도면 무료 주차장,33.49853501,126.9676478,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000270,우도면 무료 주차장,33.5122528,126.9594878,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000271,조천읍 무료 주차장,33.53464472,126.6159777,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000272,조천읍 무료 주차장,33.54193876,126.6343994,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000273,조천읍 무료 주차장,33.53831185,126.6676081,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000274,조천읍 무료 주차장,33.54133227,126.6692952,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000275,조천읍 무료 주차장,33.54240429,126.6662095,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000276,추자면 무료 주차장,33.9623854,126.297799,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000277,추자면 무료 주차장,33.94540781,126.3278717,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000278,한경면 무료 주차장,33.34946861,126.1847022,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000279,우도면 무료 주차장,33.50797991,126.9537438,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000280,조천읍 무료 주차장,33.54103129,126.6407252,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000281,조천읍 무료 주차장,33.54025239,126.667962,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000282,한경면 무료 주차장,33.32627393,126.2096898,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000283,한림읍 무료 주차장,33.42077283,126.2733344,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000284,조천읍 무료 주차장,33.3844995,126.6194071,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000285,한림읍 무료 주차장,33.41120421,126.268568,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000286,애월읍 무료 주차장,33.47001976,126.3410863,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000287,애월읍 무료 주차장,33.48621986,126.4197401,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000288,애월읍 무료 주차장,33.48602495,126.4193025,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000289,애월읍 무료 주차장,33.48071801,126.4146113,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000290,애월읍 무료 주차장,33.4808982,126.4153073,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000291,애월읍 무료 주차장,33.48634542,126.416155,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000292,애월읍 무료 주차장,33.48319226,126.4170408,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000293,애월읍 무료 주차장,33.48604725,126.413987,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000294,애월읍 무료 주차장,33.48494369,126.4129958,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000295,애월읍 무료 주차장,33.48372425,126.4128136,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000296,애월읍 무료 주차장,33.48198755,126.4130711,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000297,애월읍 무료 주차장,33.48146689,126.4139521,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000298,애월읍 무료 주차장,33.48122043,126.4144192,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000299,애월읍 무료 주차장,33.48510206,126.4155105,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000300,애월읍 무료 주차장,33.48323786,126.4149635,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000301,애월읍 무료 주차장,33.48365786,126.4141941,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000302,애월읍 무료 주차장,33.48388917,126.4151345,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000303,애월읍 무료 주차장,33.48447584,126.4165978,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000304,애월읍 무료 주차장,33.48440922,126.4170294,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000305,한림읍 무료 주차장,33.41574331,126.2656506,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000306,한림읍 무료 주차장,33.41297453,126.2623516,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000307,조천읍 무료 주차장,33.53904875,126.6375263,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000308,조천읍 무료 주차장,33.53889373,126.6373673,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000309,조천읍 무료 주차장,33.5404772,126.6736364,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000310,조천읍 무료 주차장,33.54247647,126.6725831,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000311,조천읍 무료 주차장,33.54481717,126.6622002,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000312,구좌읍 무료 주차장,33.52470494,126.8561459,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000313,구좌읍 무료 주차장,33.52448403,126.8566332,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000314,구좌읍 무료 주차장,33.540234,126.8168984,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000315,조천읍 무료 주차장,33.54260141,126.6724627,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000316,조천읍 무료 주차장,33.54481717,126.6622002,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000317,구좌읍 무료 주차장,33.52470494,126.8561459,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000318,구좌읍 무료 주차장,33.51905671,126.8833998,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000319,삼도이동 무료 주차장,33.516744,126.516913,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000320,용담이동 무료 주차장,33.505208,126.507003,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000321,용담이동 무료 주차장,33.514911,126.504219,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000322,이도이동 무료 주차장,33.49540366,126.5298805,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000323,이도이동 무료 주차장,33.496484,126.529634,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000324,도두동 무료 주차장,33.49724567,126.4763957,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000325,외도동 무료 주차장,33.48851619,126.4334775,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000326,노형 제4,33.489095,126.475068,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000327,성내,33.512175,126.520092,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000329,월랑마을 제2 공한지,33.487001,126.478743,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000330,일도이동 무료 주차장,33.509966,126.531415,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000331,일도이동 무료 주차장,33.510325,126.5307899,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000332,아라동 무료 주차장,33.478265,126.552891,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000333,건입동 무료 주차장,33.517664,126.540213,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000335,삼도이동 무료 주차장,33.515298,126.518711,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000336,건입동 무료 주차장,33.515466,126.5313994,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000337,이호동 무료 주차장,33.49422407,126.460708,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000340,한경면 무료 주차장,33.364599,126.200386,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000341,조천읍 무료 주차장,33.548269,126.650334,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000342,애월읍 무료 주차장,33.463215,126.334189,,,,,,,,,,,,,,,,,,,,,,,,,,,
405-2-000343,신성로 10길 공영주차장,33.49584978,126.5296119,,,,,,,,,,,,,,,,,,,,,,,,,,,
